number,incident_state,made_sla,opened_at,impact,urgency,priority,knowledge,resolved_at,closed_at,vendor,product,country
INC0027293,Resolved,True,9/5/2016 08:50,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 11:25,14/5/2016 12:07,Emerald,Frog,Indonesia
INC0012051,Resolved,True,28/3/2016 14:32,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 07:23,4/4/2016 07:59,Emerald,Boa,South Korea
INC0006472,Closed,False,14/3/2016 09:18,2 - Medium,2 - Medium,3 - Moderate,False,14/3/2016 09:46,24/3/2016 18:52,Emerald,Croc,Singapore
INC0026828,Awaiting User Info,True,6/5/2016 11:33,2 - Medium,2 - Medium,3 - Moderate,False,17/5/2016 09:04,22/5/2016 09:07,Sapphire,BlueJay,Peru
INC0023717,New,True,28/4/2016 12:40,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 18:25,4/5/2016 19:07,Emerald,Frog,Czech Republic
INC0001851,New,True,3/3/2016 11:36,2 - Medium,2 - Medium,3 - Moderate,True,7/3/2016 14:41,24/3/2016 18:40,Ruby,Fox,Nigeria
INC0018356,Active,True,12/4/2016 17:31,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 14:56,19/4/2016 15:07,Emerald,Boa,New Zealand
INC0024929,Closed,True,2/5/2016 13:17,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 13:46,7/5/2016 14:07,Sapphire,BlueJay,Pakistan
INC0006823,Active,True,14/3/2016 15:02,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 08:59,4/5/2016 09:07,Emerald,Croc,China
INC0018228,New,True,12/4/2016 14:28,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 14:18,16/5/2016 15:07,Sapphire,Glaucus,Netherlands
INC0009373,Closed,False,21/3/2016 10:54,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 16:06,3/4/2016 16:59,Sapphire,Peacock,Turkey
INC0011039,New,True,24/3/2016 12:04,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 14:43,29/3/2016 14:59,Emerald,Turtle,Turkey
INC0021530,Resolved,True,20/4/2016 16:13,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 09:32,1/5/2016 10:07,Ruby,Fox,France
INC0012245,Awaiting User Info,True,28/3/2016 23:28,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 07:15,12/4/2016 07:59,Ruby,LadyBug,Thailand
INC0026664,Resolved,True,6/5/2016 08:21,2 - Medium,2 - Medium,3 - Moderate,False,16/5/2016 14:05,21/5/2016 14:07,Ruby,Fox,Nigeria
INC0006641,Active,True,14/3/2016 11:40,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 14:41,3/5/2016 15:07,Sapphire,BlueJay,Argentina
INC0001778,Active,True,3/3/2016 10:45,1 - High,1 - High,1 - Critical,True,9/3/2016 15:54,24/3/2016 18:40,Ruby,Shrimp,Nigeria
INC0029150,Active,True,13/5/2016 09:55,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 14:43,18/5/2016 15:07,Ruby,Ant,Denmark
INC0022479,Closed,False,25/4/2016 16:07,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 11:00,7/5/2016 11:07,Ruby,Fox,Bolivia
INC0028944,Closed,True,12/5/2016 15:57,2 - Medium,2 - Medium,3 - Moderate,False,?,17/5/2016 16:07,Ruby,LadyBug,Morocco
INC0020383,Active,True,18/4/2016 12:06,2 - Medium,2 - Medium,3 - Moderate,False,22/4/2016 09:12,27/4/2016 10:07,Ruby,Shrimp,France
INC0001233,Active,True,2/3/2016 11:50,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 16:31,24/3/2016 18:50,Ruby,LadyBug,Malaysia
INC0010475,Resolved,True,23/3/2016 11:17,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 11:27,28/3/2016 11:59,Ruby,Ant,Nigeria
INC0015194,Active,True,5/4/2016 07:04,3 - Low,3 - Low,4 - Low,False,5/4/2016 07:12,10/4/2016 07:59,Emerald,Croc,China
INC0011977,Active,True,28/3/2016 13:18,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 12:50,24/4/2016 13:07,Emerald,Frog,Philippines
INC0001387,Closed,True,2/3/2016 14:56,2 - Medium,2 - Medium,3 - Moderate,True,2/3/2016 15:06,7/3/2016 16:00,Sapphire,BlueTang,Bolivia
INC0011309,Closed,True,24/3/2016 20:50,3 - Low,3 - Low,4 - Low,False,?,29/3/2016 20:59,Emerald,Turtle,Indonesia
INC0027105,Closed,False,7/5/2016 08:08,2 - Medium,2 - Medium,3 - Moderate,False,19/5/2016 08:44,24/5/2016 09:07,Sapphire,Glaucus,Vietnam
INC0007952,New,True,16/3/2016 16:49,2 - Medium,2 - Medium,3 - Moderate,False,16/3/2016 17:27,24/3/2016 19:01,Sapphire,BlueTang,Ukraine
INC0011852,Active,True,28/3/2016 10:47,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 09:42,5/4/2016 09:59,Sapphire,BlueJay,Argentina
INC0021097,Active,True,19/4/2016 18:31,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 09:39,25/4/2016 10:07,Sapphire,BlueTang,South Africa
INC0028289,Active,True,11/5/2016 10:12,2 - Medium,2 - Medium,3 - Moderate,False,24/8/2016 08:48,29/8/2016 09:00,Sapphire,Peacock,Croatia
INC0000400,Awaiting User Info,True,29/2/2016 17:32,2 - Medium,2 - Medium,3 - Moderate,True,14/3/2016 19:03,24/3/2016 18:59,Sapphire,Peacock,South Korea
INC0011262,New,True,24/3/2016 17:33,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 23:57,29/3/2016 23:59,Ruby,Shrimp,Saudi Arabia
INC0002308,New,True,4/3/2016 09:25,3 - Low,3 - Low,4 - Low,True,17/3/2016 09:22,24/3/2016 18:59,Ruby,Ant,Switzerland
INC0007255,Resolved,True,15/3/2016 12:04,2 - Medium,2 - Medium,3 - Moderate,False,21/3/2016 15:21,26/3/2016 15:59,Ruby,Fox,Brazil
INC0024990,New,True,2/5/2016 14:44,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 17:16,7/5/2016 18:07,Sapphire,BlueTang,New Zealand
INC0023247,Awaiting User Info,True,27/4/2016 14:11,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 12:18,4/5/2016 13:07,Ruby,Shrimp,United Arab Emirates
INC0008631,Closed,False,18/3/2016 09:44,2 - Medium,2 - Medium,3 - Moderate,False,21/6/2016 14:22,26/6/2016 15:00,Sapphire,Peacock,Austria
INC0026226,Active,True,5/5/2016 09:38,2 - Medium,2 - Medium,3 - Moderate,False,8/6/2016 09:52,13/6/2016 10:07,Ruby,Ant,Philippines
INC0006099,Closed,False,11/3/2016 14:50,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 21:26,9/4/2016 21:59,Ruby,Fox,Hungary
INC0009514,New,True,21/3/2016 14:10,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 10:29,28/3/2016 10:59,Sapphire,BlueJay,Chile
INC0021784,Resolved,True,22/4/2016 08:30,2 - Medium,2 - Medium,3 - Moderate,False,24/6/2016 15:13,29/6/2016 16:00,Emerald,Boa,Italy
INC0015392,Closed,True,5/4/2016 10:35,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 15:12,11/4/2016 15:59,Ruby,Ant,Hungary
INC0011859,Closed,False,28/3/2016 10:53,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 10:38,12/4/2016 10:59,Ruby,Ant,Norway
INC0025342,Awaiting User Info,True,3/5/2016 10:52,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 09:10,14/5/2016 09:10,Emerald,Turtle,Egypt
INC0018172,Active,True,12/4/2016 13:41,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 14:19,19/4/2016 15:07,Emerald,Boa,Portugal
INC0026838,Active,True,6/5/2016 11:47,2 - Medium,2 - Medium,3 - Moderate,False,23/5/2016 17:15,28/5/2016 18:07,Emerald,Frog,Sweden
INC0026775,Resolved,True,6/5/2016 10:44,2 - Medium,2 - Medium,3 - Moderate,False,6/5/2016 10:51,11/5/2016 11:07,Ruby,LadyBug,Saudi Arabia
INC0022372,Resolved,True,25/4/2016 13:58,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 14:40,30/4/2016 15:07,Emerald,Turtle,Israel
INC0022506,New,True,25/4/2016 16:53,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 11:01,1/5/2016 11:07,Ruby,Ant,Turkey
INC0027333,Closed,True,9/5/2016 09:30,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 09:49,14/5/2016 10:07,Emerald,Boa,Croatia
INC0021370,New,True,20/4/2016 14:12,2 - Medium,1 - High,2 - High,False,3/5/2016 16:31,8/5/2016 17:07,Ruby,Shrimp,Vietnam
INC0008837,New,True,18/3/2016 14:29,2 - Medium,2 - Medium,3 - Moderate,False,21/3/2016 11:48,26/3/2016 11:59,Ruby,Ant,Egypt
INC0028817,Resolved,True,12/5/2016 13:29,2 - Medium,2 - Medium,3 - Moderate,False,10/6/2016 10:55,15/6/2016 11:00,Sapphire,Glaucus,Ecuador
INC0004618,Closed,False,9/3/2016 08:35,2 - Medium,2 - Medium,3 - Moderate,True,22/3/2016 08:30,27/3/2016 08:59,Sapphire,BlueJay,Belgium
INC0023558,Closed,True,28/4/2016 09:24,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 10:05,3/5/2016 10:07,Emerald,Boa,Czech Republic
INC0007978,Closed,False,16/3/2016 17:12,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 10:23,24/4/2016 11:07,Emerald,Boa,Czech Republic
INC0027796,Awaiting User Info,True,10/5/2016 09:40,2 - Medium,2 - Medium,3 - Moderate,False,23/6/2016 09:29,28/6/2016 10:00,Emerald,Turtle,Malaysia
INC0001217,Active,True,2/3/2016 11:39,2 - Medium,2 - Medium,3 - Moderate,True,7/3/2016 08:54,24/3/2016 18:40,Emerald,Croc,Peru
INC0019413,New,True,15/4/2016 01:57,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 14:44,24/4/2016 15:07,Ruby,LadyBug,Germany
INC0001500,Active,True,2/3/2016 16:43,2 - Medium,2 - Medium,3 - Moderate,True,3/3/2016 12:02,8/3/2016 13:00,Sapphire,Glaucus,Saudi Arabia
INC0024359,Resolved,True,29/4/2016 17:04,2 - Medium,2 - Medium,3 - Moderate,False,?,4/5/2016 18:07,Sapphire,Glaucus,Belgium
INC0009635,New,True,21/3/2016 16:15,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 12:17,4/4/2016 12:59,Ruby,Ant,Turkey
INC0000888,Closed,False,1/3/2016 18:13,2 - Medium,2 - Medium,3 - Moderate,True,7/3/2016 11:20,24/3/2016 18:40,Ruby,Fox,Denmark
INC0016106,New,True,6/4/2016 15:28,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 11:23,17/4/2016 12:07,Sapphire,BlueJay,Philippines
INC0016395,New,True,7/4/2016 09:38,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 10:32,12/4/2016 10:59,Sapphire,BlueTang,Italy
INC0027647,Closed,True,9/5/2016 17:25,2 - Medium,2 - Medium,3 - Moderate,False,?,14/5/2016 18:07,Emerald,Frog,Ireland
INC0026074,Resolved,True,4/5/2016 21:25,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 21:26,9/5/2016 22:07,Ruby,LadyBug,Morocco
INC0021418,New,True,20/4/2016 14:46,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 14:17,3/5/2016 15:07,Sapphire,BlueJay,Nigeria
INC0019850,Active,True,15/4/2016 14:49,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 10:13,30/4/2016 11:07,Ruby,LadyBug,Germany
INC0004845,Resolved,True,9/3/2016 11:49,2 - Medium,2 - Medium,3 - Moderate,True,22/3/2016 10:17,27/3/2016 10:59,Ruby,Ant,Sweden
INC0028073,Resolved,True,10/5/2016 18:57,2 - Medium,2 - Medium,3 - Moderate,False,10/5/2016 19:07,15/5/2016 19:07,Emerald,Frog,Germany
INC0016659,New,True,7/4/2016 16:05,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 13:11,13/4/2016 13:59,Emerald,Turtle,Ukraine
INC0008630,Closed,False,18/3/2016 09:43,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 14:20,12/4/2016 14:59,Emerald,Turtle,Mexico
INC0014796,Closed,True,4/4/2016 11:08,2 - Medium,2 - Medium,3 - Moderate,False,4/4/2016 15:14,9/4/2016 15:59,Ruby,Fox,Austria
INC0008850,New,True,18/3/2016 14:43,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 11:38,4/4/2016 11:59,Emerald,Croc,Egypt
INC0007026,Resolved,True,15/3/2016 08:37,2 - Medium,2 - Medium,3 - Moderate,False,16/3/2016 10:32,24/3/2016 19:00,Ruby,Ant,Sweden
INC0016685,New,True,7/4/2016 16:48,2 - Medium,1 - High,2 - High,False,8/4/2016 15:07,13/4/2016 15:59,Ruby,Fox,Thailand
INC0015954,Closed,True,6/4/2016 12:47,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 13:17,11/4/2016 13:59,Sapphire,Peacock,Belgium
INC0024328,Resolved,True,29/4/2016 16:28,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 16:41,4/5/2016 17:07,Emerald,Boa,Morocco
INC0020688,Resolved,True,19/4/2016 02:20,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 12:44,4/5/2016 13:07,Emerald,Croc,Ecuador
INC0001471,Active,True,2/3/2016 16:10,2 - Medium,2 - Medium,3 - Moderate,True,8/3/2016 15:13,24/3/2016 18:40,Sapphire,BlueJay,China
INC0004454,Active,True,8/3/2016 16:49,2 - Medium,2 - Medium,3 - Moderate,True,23/3/2016 10:10,28/3/2016 10:59,Ruby,Fox,Pakistan
INC0019031,Active,True,14/4/2016 09:36,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 10:37,19/4/2016 11:07,Emerald,Croc,Croatia
INC0002280,Active,True,4/3/2016 08:46,2 - Medium,2 - Medium,3 - Moderate,True,17/3/2016 14:08,24/3/2016 18:59,Emerald,Frog,Czech Republic
INC0016652,Closed,True,7/4/2016 15:58,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 16:09,13/4/2016 16:59,Sapphire,BlueTang,Greece
INC0026540,Resolved,True,5/5/2016 16:11,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 16:13,10/5/2016 17:07,Ruby,LadyBug,South Africa
INC0011622,New,True,28/3/2016 06:30,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 06:35,2/4/2016 06:59,Emerald,Boa,Brazil
INC0022331,New,True,25/4/2016 13:18,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 13:28,30/4/2016 14:07,Sapphire,Peacock,South Africa
INC0010784,New,True,23/3/2016 22:31,1 - High,2 - Medium,2 - High,False,24/3/2016 10:34,29/3/2016 10:59,Emerald,Frog,Switzerland
INC0016762,New,True,8/4/2016 07:51,2 - Medium,2 - Medium,3 - Moderate,False,6/10/2016 14:16,11/10/2016 15:00,Sapphire,BlueJay,Finland
INC0021214,Awaiting User Info,True,20/4/2016 09:41,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 13:40,8/5/2016 14:07,Emerald,Frog,Brazil
INC0003321,Active,True,7/3/2016 11:12,2 - Medium,2 - Medium,3 - Moderate,True,15/4/2016 13:01,20/4/2016 13:07,Emerald,Croc,United Kingdom
INC0029044,Active,True,12/5/2016 22:20,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 22:22,17/5/2016 23:07,Emerald,Turtle,Pakistan
INC0023340,Active,True,27/4/2016 16:47,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 15:38,4/5/2016 16:07,Emerald,Turtle,United Kingdom
INC0010074,Active,False,22/3/2016 14:34,2 - Medium,2 - Medium,3 - Moderate,False,19/7/2016 14:25,24/7/2016 15:00,Emerald,Croc,Vietnam
INC0027026,Awaiting User Info,True,6/5/2016 17:41,2 - Medium,2 - Medium,3 - Moderate,False,4/7/2016 11:45,9/7/2016 12:00,Emerald,Frog,Ukraine
INC0024979,Awaiting User Info,True,2/5/2016 14:33,2 - Medium,2 - Medium,3 - Moderate,False,19/5/2016 10:26,24/5/2016 11:07,Ruby,Ant,Netherlands
INC0026536,Active,True,5/5/2016 16:05,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 16:07,10/5/2016 16:10,Sapphire,BlueTang,Spain
INC0003066,Active,True,7/3/2016 08:28,2 - Medium,2 - Medium,3 - Moderate,True,17/3/2016 10:04,24/3/2016 18:59,Emerald,Croc,France
INC0021806,New,True,22/4/2016 10:59,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 15:13,30/4/2016 16:07,Sapphire,Peacock,Finland
INC0021523,Active,True,20/4/2016 16:10,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 15:50,4/5/2016 16:07,Sapphire,Peacock,Ecuador
INC0022834,Closed,True,26/4/2016 14:52,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 14:59,1/5/2016 15:07,Ruby,LadyBug,Kenya
INC0015925,Resolved,True,6/4/2016 11:48,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 09:10,13/4/2016 09:59,Ruby,LadyBug,Austria
INC0025216,Resolved,True,3/5/2016 08:35,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 08:38,8/5/2016 09:07,Sapphire,Peacock,Nigeria
INC0021686,New,True,20/4/2016 20:44,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 22:42,25/4/2016 23:07,Emerald,Boa,Portugal
INC0007981,Awaiting User Info,True,16/3/2016 17:19,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 17:21,2/4/2016 17:59,Emerald,Turtle,Netherlands
INC0021779,Active,True,22/4/2016 08:12,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 00:02,4/5/2016 00:07,Ruby,Shrimp,Finland
INC0006829,Awaiting User Info,True,14/3/2016 15:15,2 - Medium,2 - Medium,3 - Moderate,False,16/3/2016 11:11,24/3/2016 19:00,Emerald,Croc,Saudi Arabia
INC0002066,New,True,3/3/2016 15:58,2 - Medium,2 - Medium,3 - Moderate,True,21/3/2016 17:19,26/3/2016 17:59,Ruby,LadyBug,Philippines
INC0002031,New,True,3/3/2016 15:25,2 - Medium,2 - Medium,3 - Moderate,True,8/3/2016 11:44,24/3/2016 18:40,Ruby,Shrimp,Germany
INC0008166,New,True,17/3/2016 09:42,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 12:01,24/3/2016 19:02,Ruby,LadyBug,South Korea
INC0004728,New,True,9/3/2016 10:28,2 - Medium,2 - Medium,3 - Moderate,True,30/3/2016 14:31,4/4/2016 14:59,Emerald,Croc,Ireland
INC0022881,Active,True,26/4/2016 15:51,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 16:08,1/5/2016 16:10,Ruby,LadyBug,Turkey
INC0024072,Awaiting User Info,True,29/4/2016 10:28,2 - Medium,2 - Medium,3 - Moderate,False,9/6/2016 14:26,14/6/2016 15:07,Emerald,Boa,Norway
INC0011165,Active,True,24/3/2016 15:07,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 11:28,2/4/2016 11:59,Emerald,Croc,Finland
INC0007832,Active,True,16/3/2016 14:20,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 15:09,27/3/2016 15:59,Ruby,LadyBug,Spain
INC0002819,Resolved,True,5/3/2016 10:07,2 - Medium,2 - Medium,3 - Moderate,True,5/3/2016 12:05,10/3/2016 13:00,Sapphire,BlueJay,Czech Republic
INC0015908,Active,True,6/4/2016 11:18,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 12:03,11/4/2016 12:59,Sapphire,BlueJay,Poland
INC0026830,New,True,6/5/2016 11:35,2 - Medium,2 - Medium,3 - Moderate,False,6/5/2016 16:32,11/5/2016 17:07,Ruby,Fox,Denmark
INC0011955,Active,True,28/3/2016 12:54,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 10:34,4/5/2016 11:07,Sapphire,BlueJay,Saudi Arabia
INC0018154,New,True,12/4/2016 13:15,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 16:01,17/4/2016 16:07,Emerald,Boa,Denmark
INC0002427,Active,True,4/3/2016 11:25,2 - Medium,2 - Medium,3 - Moderate,True,24/3/2016 17:14,29/3/2016 17:59,Ruby,Ant,Norway
INC0010606,Active,True,23/3/2016 14:48,2 - Medium,2 - Medium,3 - Moderate,False,18/5/2016 16:05,23/5/2016 16:07,Sapphire,BlueJay,Ireland
INC0004842,New,True,9/3/2016 11:46,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 12:53,24/3/2016 18:41,Sapphire,BlueTang,Colombia
INC0013943,Active,True,1/4/2016 10:06,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 15:18,2/5/2016 16:07,Sapphire,Glaucus,Portugal
INC0020051,Awaiting User Info,True,16/4/2016 14:39,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 09:39,3/5/2016 10:07,Sapphire,BlueTang,Singapore
INC0004341,New,True,8/3/2016 14:20,2 - Medium,2 - Medium,3 - Moderate,True,15/3/2016 08:52,24/3/2016 18:59,Emerald,Frog,India
INC0024184,Resolved,True,29/4/2016 12:25,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 12:32,4/5/2016 13:07,Sapphire,Peacock,Ireland
INC0005579,Awaiting User Info,True,10/3/2016 16:47,2 - Medium,2 - Medium,3 - Moderate,True,31/3/2016 16:02,5/4/2016 16:59,Ruby,Ant,Greece
INC0007040,Resolved,True,15/3/2016 08:46,2 - Medium,2 - Medium,3 - Moderate,False,21/3/2016 14:34,26/3/2016 14:59,Emerald,Boa,Indonesia
INC0011377,Resolved,True,25/3/2016 10:39,2 - Medium,1 - High,2 - High,False,25/3/2016 15:07,30/3/2016 15:59,Sapphire,Peacock,Switzerland
INC0027240,Active,True,9/5/2016 03:40,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 04:26,14/5/2016 05:07,Sapphire,Glaucus,Chile
INC0019272,Closed,False,14/4/2016 14:50,1 - High,1 - High,1 - Critical,False,2/5/2016 17:05,7/5/2016 17:07,Ruby,Shrimp,Brazil
INC0005606,Resolved,True,10/3/2016 17:16,2 - Medium,2 - Medium,3 - Moderate,True,11/3/2016 15:29,24/3/2016 18:51,Emerald,Boa,United Kingdom
INC0018667,Active,True,13/4/2016 13:12,2 - Medium,2 - Medium,3 - Moderate,False,13/4/2016 13:50,18/4/2016 14:07,Emerald,Croc,Argentina
INC0010835,Awaiting User Info,True,24/3/2016 08:26,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 15:37,2/4/2016 15:59,Emerald,Frog,Egypt
INC0020595,Resolved,True,18/4/2016 16:38,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 10:05,24/4/2016 10:07,Sapphire,BlueJay,Romania
INC0012238,Awaiting User Info,True,28/3/2016 22:09,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 08:14,12/4/2016 08:59,Emerald,Frog,Germany
INC0024818,Awaiting User Info,True,2/5/2016 10:54,2 - Medium,2 - Medium,3 - Moderate,False,27/6/2016 11:00,2/7/2016 11:07,Sapphire,Glaucus,Romania
INC0028357,Resolved,True,11/5/2016 11:19,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 12:20,16/5/2016 13:07,Sapphire,Glaucus,Indonesia
INC0014172,Resolved,True,1/4/2016 14:39,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 14:54,6/4/2016 14:59,Emerald,Croc,Finland
INC0006509,Active,True,14/3/2016 09:53,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 10:01,28/3/2016 10:59,Emerald,Croc,Pakistan
INC0005577,Active,True,10/3/2016 16:45,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 16:48,24/3/2016 18:51,Emerald,Frog,South Africa
INC0004971,Resolved,True,9/3/2016 14:49,2 - Medium,2 - Medium,3 - Moderate,True,22/3/2016 09:50,27/3/2016 09:59,Emerald,Croc,Portugal
INC0000129,Awaiting User Info,True,29/2/2016 09:40,2 - Medium,2 - Medium,3 - Moderate,True,22/3/2016 13:30,27/3/2016 13:59,Ruby,LadyBug,United Kingdom
INC0026268,Closed,True,5/5/2016 10:21,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 11:26,10/5/2016 12:07,Ruby,Ant,Peru
INC0009370,Awaiting User Info,True,21/3/2016 10:50,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 16:47,6/4/2016 16:59,Sapphire,BlueTang,Spain
INC0009427,New,True,21/3/2016 11:44,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 16:26,3/4/2016 16:59,Ruby,Ant,Kenya
INC0021851,Active,True,22/4/2016 14:50,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 15:58,4/5/2016 16:07,Ruby,LadyBug,Japan
INC0001476,New,True,2/3/2016 16:14,2 - Medium,2 - Medium,3 - Moderate,True,7/3/2016 14:51,24/3/2016 18:40,Ruby,Shrimp,Chile
INC0025446,New,True,3/5/2016 13:58,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 12:22,16/5/2016 13:07,Ruby,Fox,Kenya
INC0007010,New,True,15/3/2016 08:27,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 09:57,23/4/2016 10:07,Emerald,Frog,Israel
INC0008856,Active,True,18/3/2016 14:52,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 16:43,24/3/2016 19:02,Ruby,Shrimp,Philippines
INC0025238,Closed,True,3/5/2016 08:58,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 09:06,8/5/2016 09:07,Emerald,Frog,Germany
INC0000534,Active,True,1/3/2016 09:00,2 - Medium,2 - Medium,3 - Moderate,True,1/3/2016 14:19,6/3/2016 15:00,Emerald,Frog,Argentina
INC0014827,Active,True,4/4/2016 11:38,2 - Medium,2 - Medium,3 - Moderate,False,11/4/2016 11:33,16/4/2016 12:07,Ruby,Shrimp,Finland
INC0005853,New,True,11/3/2016 10:15,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 10:54,5/4/2016 10:59,Emerald,Boa,Saudi Arabia
INC0019113,New,True,14/4/2016 11:25,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 11:31,19/4/2016 12:07,Emerald,Turtle,Bolivia
INC0004320,Active,True,8/3/2016 13:57,2 - Medium,2 - Medium,3 - Moderate,True,19/4/2016 10:56,24/4/2016 11:07,Emerald,Turtle,Vietnam
INC0008578,Active,True,18/3/2016 08:55,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 09:08,24/3/2016 19:02,Sapphire,Glaucus,Switzerland
INC0027806,Resolved,True,10/5/2016 09:53,2 - Medium,2 - Medium,3 - Moderate,False,17/5/2016 17:24,22/5/2016 18:07,Sapphire,Peacock,South Korea
INC0001270,Awaiting User Info,True,2/3/2016 12:33,2 - Medium,2 - Medium,3 - Moderate,True,17/3/2016 08:21,24/3/2016 18:59,Sapphire,BlueTang,Sweden
INC0014430,Closed,False,2/4/2016 21:39,1 - High,2 - Medium,2 - High,False,3/4/2016 00:03,8/4/2016 00:59,Emerald,Turtle,Hungary
INC0027811,Awaiting User Info,True,10/5/2016 09:58,2 - Medium,2 - Medium,3 - Moderate,False,19/5/2016 13:43,24/5/2016 14:07,Sapphire,BlueTang,Nigeria
